0.0230097,-0.720971,0.219359,0.799204,0.01
0.0245437,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0276117,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.720971,0.219359,0.799204,0.01
0.0260777,-0.722505,0.219359,0.799204,0.01
0.0276117,-0.724039,0.219359,0.799204,0.01
0.0260777,-0.724039,0.217825,0.799204,0.01
0.0260777,-0.724039,0.219359,0.799204,0.01
0.0260777,-0.724039,0.217825,0.799204,0.01
0.0260777,-0.724039,0.219359,0.799204,0.01
0.0260777,-0.724039,0.219359,0.799204,0.01
0.0260777,-0.724039,0.219359,0.799204,0.01
0.0260777,-0.724039,0.217825,0.799204,0.01
0.0260777,-0.722505,0.219359,0.799204,0.01
0.0245437,-0.722505,0.217825,0.799204,0.01
0.0245437,-0.720971,0.219359,0.799204,0.01
0.0230097,-0.720971,0.219359,0.799204,0.01
0.0199418,-0.720971,0.219359,0.799204,0.01
0.0184078,-0.720971,0.217825,0.799204,0.01
0.0168738,-0.719437,0.219359,0.799204,0.01
0.0138058,-0.719437,0.217825,0.799204,0.01
0.0107379,-0.719437,0.217825,0.799204,0.01
0.00613592,-0.719437,0.217825,0.799204,0.01
-0.00153398,-0.719437,0.219359,0.799204,0.01
-0.0122718,-0.719437,0.217825,0.799204,0.01
-0.0291456,-0.717903,0.217825,0.799204,0.01
-0.0460194,-0.719437,0.217825,0.799204,0.01
-0.0690291,-0.717903,0.217825,0.799204,0.01
-0.0889709,-0.717903,0.219359,0.799204,0.01
-0.110447,-0.717903,0.219359,0.799204,0.01
-0.131922,-0.717903,0.219359,0.799204,0.01
-0.153398,-0.717903,0.219359,0.799204,0.01
-0.17334,-0.717903,0.217825,0.799204,0.01
-0.193282,-0.716369,0.219359,0.799204,0.01
-0.214757,-0.713301,0.219359,0.799204,0.01
-0.237767,-0.711767,0.217825,0.799204,0.01
-0.260777,-0.710233,0.219359,0.799204,0.01
-0.28532,-0.710233,0.225495,0.799204,0.01
-0.311398,-0.711767,0.233165,0.799204,0.01
-0.337476,-0.711767,0.242369,0.799204,0.01
-0.368155,-0.713301,0.253107,0.799204,0.01
-0.394233,-0.711767,0.262311,0.799204,0.01
-0.420311,-0.713301,0.269981,0.799204,0.01
-0.447922,-0.711767,0.279185,0.799204,0.01
-0.474,-0.713301,0.286854,0.799204,0.01
-0.503146,-0.713301,0.29299,0.799204,0.01
-0.527689,-0.713301,0.297592,0.799204,0.01
-0.555301,-0.711767,0.302194,0.799204,0.01
-0.579845,-0.711767,0.303728,0.799204,0.01
-0.602854,-0.710233,0.305262,0.799204,0.01
-0.627398,-0.710233,0.309864,0.799204,0.01
-0.648874,-0.710233,0.317534,0.799204,0.01
-0.668816,-0.710233,0.32367,0.799204,0.01
-0.685689,-0.710233,0.33134,0.799204,0.01
-0.704097,-0.711767,0.340544,0.799204,0.01
-0.725573,-0.711767,0.352816,0.799204,0.01
-0.743981,-0.711767,0.360485,0.799204,0.01
-0.763922,-0.710233,0.369689,0.799204,0.01
-0.78233,-0.710233,0.378893,0.799204,0.01
-0.802272,-0.708699,0.391165,0.799204,0.01
-0.822214,-0.708699,0.404971,0.799204,0.01
-0.837554,-0.707165,0.418777,0.799204,0.01
-0.851359,-0.707165,0.431049,0.799204,0.01
-0.862097,-0.707165,0.441786,0.799204,0.01
-0.871301,-0.707165,0.454058,0.799204,0.01
-0.882039,-0.707165,0.464796,0.799204,0.01
-0.889709,-0.708699,0.475534,0.799204,0.01
-0.894311,-0.707165,0.483204,0.802272,0.01
-0.898913,-0.708699,0.487806,0.814544,0.01
-0.903515,-0.707165,0.487806,0.837554,0.01
-0.906583,-0.708699,0.487806,0.866699,0.01
-0.909651,-0.707165,0.487806,0.895845,0.01
-0.912719,-0.707165,0.487806,0.929592,0.01
-0.915787,-0.707165,0.487806,0.961806,0.01
-0.917321,-0.707165,0.483204,0.989418,0.01
-0.920389,-0.707165,0.478602,1.0201,0.01
-0.92499,-0.707165,0.474,1.04464,0.01
-0.928058,-0.707165,0.469398,1.06765,0.01
-0.934194,-0.707165,0.463262,1.08913,0.01
-0.937262,-0.707165,0.45866,1.11214,0.01
-0.941864,-0.704097,0.455592,1.14128,0.01
-0.944932,-0.696427,0.455592,1.16583,0.01
-0.949534,-0.687223,0.455592,1.19344,0.01
-0.954136,-0.674952,0.455592,1.22565,0.01
-0.96334,-0.659612,0.455592,1.25786,0.01
-0.974078,-0.641204,0.455592,1.29315,0.01
-0.984816,-0.622796,0.455592,1.32229,0.01
-0.995554,-0.60899,0.455592,1.3499,0.01
-1.00476,-0.595185,0.455592,1.37598,0.01
-1.01396,-0.581379,0.455592,1.39899,0.01
-1.02317,-0.564505,0.455592,1.41433,0.01
-1.0293,-0.550699,0.455592,1.41893,0.01
-1.03544,-0.532291,0.455592,1.41893,0.01
-1.04004,-0.515418,0.45866,1.41893,0.01
-1.04311,-0.49701,0.463262,1.42047,0.01
